Абсолютный путь;Относительный путь;Класс
C:\Users\misha\third_lab\dataset\changed_dataset\cat_1013.jpg;dataset/changed_dataset/cat_1013.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_1014.jpg;dataset/changed_dataset/cat_1014.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_1015.jpg;dataset/changed_dataset/cat_1015.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_1016.jpg;dataset/changed_dataset/cat_1016.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_1017.jpg;dataset/changed_dataset/cat_1017.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_1018.jpg;dataset/changed_dataset/cat_1018.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\cat_1019.jpg;dataset/changed_dataset/cat_1019.jpg;cat
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0001.jpg;dataset/changed_dataset/dog_0001.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0002.jpg;dataset/changed_dataset/dog_0002.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0003.jpg;dataset/changed_dataset/dog_0003.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0004.jpg;dataset/changed_dataset/dog_0004.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0005.jpg;dataset/changed_dataset/dog_0005.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0006.jpg;dataset/changed_dataset/dog_0006.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0007.jpg;dataset/changed_dataset/dog_0007.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0008.jpg;dataset/changed_dataset/dog_0008.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0009.jpg;dataset/changed_dataset/dog_0009.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0010.jpg;dataset/changed_dataset/dog_0010.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0011.jpg;dataset/changed_dataset/dog_0011.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0012.jpg;dataset/changed_dataset/dog_0012.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0013.jpg;dataset/changed_dataset/dog_0013.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0014.jpg;dataset/changed_dataset/dog_0014.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0015.jpg;dataset/changed_dataset/dog_0015.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0016.jpg;dataset/changed_dataset/dog_0016.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0017.jpg;dataset/changed_dataset/dog_0017.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0018.jpg;dataset/changed_dataset/dog_0018.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0019.jpg;dataset/changed_dataset/dog_0019.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0020.jpg;dataset/changed_dataset/dog_0020.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0021.jpg;dataset/changed_dataset/dog_0021.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0022.jpg;dataset/changed_dataset/dog_0022.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0023.jpg;dataset/changed_dataset/dog_0023.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0024.jpg;dataset/changed_dataset/dog_0024.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0025.jpg;dataset/changed_dataset/dog_0025.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0026.jpg;dataset/changed_dataset/dog_0026.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0027.jpg;dataset/changed_dataset/dog_0027.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0028.jpg;dataset/changed_dataset/dog_0028.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0029.jpg;dataset/changed_dataset/dog_0029.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0030.jpg;dataset/changed_dataset/dog_0030.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0031.jpg;dataset/changed_dataset/dog_0031.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0032.jpg;dataset/changed_dataset/dog_0032.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0033.jpg;dataset/changed_dataset/dog_0033.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0034.jpg;dataset/changed_dataset/dog_0034.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0035.jpg;dataset/changed_dataset/dog_0035.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0036.jpg;dataset/changed_dataset/dog_0036.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0037.jpg;dataset/changed_dataset/dog_0037.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0038.jpg;dataset/changed_dataset/dog_0038.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0039.jpg;dataset/changed_dataset/dog_0039.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0040.jpg;dataset/changed_dataset/dog_0040.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0041.jpg;dataset/changed_dataset/dog_0041.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0042.jpg;dataset/changed_dataset/dog_0042.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0043.jpg;dataset/changed_dataset/dog_0043.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0044.jpg;dataset/changed_dataset/dog_0044.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0045.jpg;dataset/changed_dataset/dog_0045.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0046.jpg;dataset/changed_dataset/dog_0046.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0047.jpg;dataset/changed_dataset/dog_0047.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0048.jpg;dataset/changed_dataset/dog_0048.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0049.jpg;dataset/changed_dataset/dog_0049.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0050.jpg;dataset/changed_dataset/dog_0050.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0051.jpg;dataset/changed_dataset/dog_0051.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0052.jpg;dataset/changed_dataset/dog_0052.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0053.jpg;dataset/changed_dataset/dog_0053.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0054.jpg;dataset/changed_dataset/dog_0054.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0055.jpg;dataset/changed_dataset/dog_0055.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0056.jpg;dataset/changed_dataset/dog_0056.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0057.jpg;dataset/changed_dataset/dog_0057.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0058.jpg;dataset/changed_dataset/dog_0058.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0059.jpg;dataset/changed_dataset/dog_0059.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0060.jpg;dataset/changed_dataset/dog_0060.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0061.jpg;dataset/changed_dataset/dog_0061.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0062.jpg;dataset/changed_dataset/dog_0062.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0063.jpg;dataset/changed_dataset/dog_0063.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0064.jpg;dataset/changed_dataset/dog_0064.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0065.jpg;dataset/changed_dataset/dog_0065.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0066.jpg;dataset/changed_dataset/dog_0066.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0067.jpg;dataset/changed_dataset/dog_0067.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0068.jpg;dataset/changed_dataset/dog_0068.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0069.jpg;dataset/changed_dataset/dog_0069.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0070.jpg;dataset/changed_dataset/dog_0070.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0071.jpg;dataset/changed_dataset/dog_0071.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0072.jpg;dataset/changed_dataset/dog_0072.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0073.jpg;dataset/changed_dataset/dog_0073.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0074.jpg;dataset/changed_dataset/dog_0074.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0075.jpg;dataset/changed_dataset/dog_0075.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0076.jpg;dataset/changed_dataset/dog_0076.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0077.jpg;dataset/changed_dataset/dog_0077.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0078.jpg;dataset/changed_dataset/dog_0078.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0079.jpg;dataset/changed_dataset/dog_0079.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0080.jpg;dataset/changed_dataset/dog_0080.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0081.jpg;dataset/changed_dataset/dog_0081.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0082.jpg;dataset/changed_dataset/dog_0082.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0083.jpg;dataset/changed_dataset/dog_0083.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0084.jpg;dataset/changed_dataset/dog_0084.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0085.jpg;dataset/changed_dataset/dog_0085.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0086.jpg;dataset/changed_dataset/dog_0086.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0087.jpg;dataset/changed_dataset/dog_0087.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0088.jpg;dataset/changed_dataset/dog_0088.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0089.jpg;dataset/changed_dataset/dog_0089.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0090.jpg;dataset/changed_dataset/dog_0090.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0091.jpg;dataset/changed_dataset/dog_0091.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0092.jpg;dataset/changed_dataset/dog_0092.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0093.jpg;dataset/changed_dataset/dog_0093.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0094.jpg;dataset/changed_dataset/dog_0094.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0095.jpg;dataset/changed_dataset/dog_0095.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0096.jpg;dataset/changed_dataset/dog_0096.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0097.jpg;dataset/changed_dataset/dog_0097.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0098.jpg;dataset/changed_dataset/dog_0098.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0099.jpg;dataset/changed_dataset/dog_0099.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0100.jpg;dataset/changed_dataset/dog_0100.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0101.jpg;dataset/changed_dataset/dog_0101.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0102.jpg;dataset/changed_dataset/dog_0102.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0103.jpg;dataset/changed_dataset/dog_0103.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0104.jpg;dataset/changed_dataset/dog_0104.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0105.jpg;dataset/changed_dataset/dog_0105.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0106.jpg;dataset/changed_dataset/dog_0106.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0107.jpg;dataset/changed_dataset/dog_0107.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0108.jpg;dataset/changed_dataset/dog_0108.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0109.jpg;dataset/changed_dataset/dog_0109.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0110.jpg;dataset/changed_dataset/dog_0110.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0111.jpg;dataset/changed_dataset/dog_0111.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0112.jpg;dataset/changed_dataset/dog_0112.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0113.jpg;dataset/changed_dataset/dog_0113.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0114.jpg;dataset/changed_dataset/dog_0114.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0115.jpg;dataset/changed_dataset/dog_0115.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0116.jpg;dataset/changed_dataset/dog_0116.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0117.jpg;dataset/changed_dataset/dog_0117.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0118.jpg;dataset/changed_dataset/dog_0118.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0119.jpg;dataset/changed_dataset/dog_0119.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0120.jpg;dataset/changed_dataset/dog_0120.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0121.jpg;dataset/changed_dataset/dog_0121.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0122.jpg;dataset/changed_dataset/dog_0122.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0123.jpg;dataset/changed_dataset/dog_0123.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0124.jpg;dataset/changed_dataset/dog_0124.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0125.jpg;dataset/changed_dataset/dog_0125.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0126.jpg;dataset/changed_dataset/dog_0126.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0127.jpg;dataset/changed_dataset/dog_0127.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0128.jpg;dataset/changed_dataset/dog_0128.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0129.jpg;dataset/changed_dataset/dog_0129.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0130.jpg;dataset/changed_dataset/dog_0130.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0131.jpg;dataset/changed_dataset/dog_0131.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0132.jpg;dataset/changed_dataset/dog_0132.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0133.jpg;dataset/changed_dataset/dog_0133.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0134.jpg;dataset/changed_dataset/dog_0134.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0135.jpg;dataset/changed_dataset/dog_0135.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0136.jpg;dataset/changed_dataset/dog_0136.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0137.jpg;dataset/changed_dataset/dog_0137.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0138.jpg;dataset/changed_dataset/dog_0138.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0139.jpg;dataset/changed_dataset/dog_0139.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0140.jpg;dataset/changed_dataset/dog_0140.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0141.jpg;dataset/changed_dataset/dog_0141.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0142.jpg;dataset/changed_dataset/dog_0142.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0143.jpg;dataset/changed_dataset/dog_0143.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0144.jpg;dataset/changed_dataset/dog_0144.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0145.jpg;dataset/changed_dataset/dog_0145.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0146.jpg;dataset/changed_dataset/dog_0146.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0147.jpg;dataset/changed_dataset/dog_0147.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0148.jpg;dataset/changed_dataset/dog_0148.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0149.jpg;dataset/changed_dataset/dog_0149.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0150.jpg;dataset/changed_dataset/dog_0150.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0151.jpg;dataset/changed_dataset/dog_0151.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0152.jpg;dataset/changed_dataset/dog_0152.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0153.jpg;dataset/changed_dataset/dog_0153.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0154.jpg;dataset/changed_dataset/dog_0154.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0155.jpg;dataset/changed_dataset/dog_0155.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0156.jpg;dataset/changed_dataset/dog_0156.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0157.jpg;dataset/changed_dataset/dog_0157.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0158.jpg;dataset/changed_dataset/dog_0158.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0159.jpg;dataset/changed_dataset/dog_0159.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0160.jpg;dataset/changed_dataset/dog_0160.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0161.jpg;dataset/changed_dataset/dog_0161.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0162.jpg;dataset/changed_dataset/dog_0162.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0163.jpg;dataset/changed_dataset/dog_0163.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0164.jpg;dataset/changed_dataset/dog_0164.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0165.jpg;dataset/changed_dataset/dog_0165.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0166.jpg;dataset/changed_dataset/dog_0166.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0167.jpg;dataset/changed_dataset/dog_0167.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0168.jpg;dataset/changed_dataset/dog_0168.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0169.jpg;dataset/changed_dataset/dog_0169.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0170.jpg;dataset/changed_dataset/dog_0170.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0171.jpg;dataset/changed_dataset/dog_0171.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0172.jpg;dataset/changed_dataset/dog_0172.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0173.jpg;dataset/changed_dataset/dog_0173.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0174.jpg;dataset/changed_dataset/dog_0174.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0175.jpg;dataset/changed_dataset/dog_0175.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0176.jpg;dataset/changed_dataset/dog_0176.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0177.jpg;dataset/changed_dataset/dog_0177.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0178.jpg;dataset/changed_dataset/dog_0178.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0179.jpg;dataset/changed_dataset/dog_0179.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0180.jpg;dataset/changed_dataset/dog_0180.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0181.jpg;dataset/changed_dataset/dog_0181.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0182.jpg;dataset/changed_dataset/dog_0182.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0183.jpg;dataset/changed_dataset/dog_0183.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0184.jpg;dataset/changed_dataset/dog_0184.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0185.jpg;dataset/changed_dataset/dog_0185.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0186.jpg;dataset/changed_dataset/dog_0186.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0187.jpg;dataset/changed_dataset/dog_0187.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0188.jpg;dataset/changed_dataset/dog_0188.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0189.jpg;dataset/changed_dataset/dog_0189.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0190.jpg;dataset/changed_dataset/dog_0190.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0191.jpg;dataset/changed_dataset/dog_0191.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0192.jpg;dataset/changed_dataset/dog_0192.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0193.jpg;dataset/changed_dataset/dog_0193.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0194.jpg;dataset/changed_dataset/dog_0194.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0195.jpg;dataset/changed_dataset/dog_0195.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0196.jpg;dataset/changed_dataset/dog_0196.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0197.jpg;dataset/changed_dataset/dog_0197.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0198.jpg;dataset/changed_dataset/dog_0198.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0199.jpg;dataset/changed_dataset/dog_0199.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0200.jpg;dataset/changed_dataset/dog_0200.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0201.jpg;dataset/changed_dataset/dog_0201.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0202.jpg;dataset/changed_dataset/dog_0202.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0203.jpg;dataset/changed_dataset/dog_0203.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0204.jpg;dataset/changed_dataset/dog_0204.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0205.jpg;dataset/changed_dataset/dog_0205.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0206.jpg;dataset/changed_dataset/dog_0206.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0207.jpg;dataset/changed_dataset/dog_0207.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0208.jpg;dataset/changed_dataset/dog_0208.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0209.jpg;dataset/changed_dataset/dog_0209.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0210.jpg;dataset/changed_dataset/dog_0210.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0211.jpg;dataset/changed_dataset/dog_0211.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0212.jpg;dataset/changed_dataset/dog_0212.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0213.jpg;dataset/changed_dataset/dog_0213.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0214.jpg;dataset/changed_dataset/dog_0214.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0215.jpg;dataset/changed_dataset/dog_0215.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0216.jpg;dataset/changed_dataset/dog_0216.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0217.jpg;dataset/changed_dataset/dog_0217.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0218.jpg;dataset/changed_dataset/dog_0218.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0219.jpg;dataset/changed_dataset/dog_0219.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0220.jpg;dataset/changed_dataset/dog_0220.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0221.jpg;dataset/changed_dataset/dog_0221.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0222.jpg;dataset/changed_dataset/dog_0222.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0223.jpg;dataset/changed_dataset/dog_0223.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0224.jpg;dataset/changed_dataset/dog_0224.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0225.jpg;dataset/changed_dataset/dog_0225.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0226.jpg;dataset/changed_dataset/dog_0226.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0227.jpg;dataset/changed_dataset/dog_0227.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0228.jpg;dataset/changed_dataset/dog_0228.jpg;dog
C:\Users\misha\third_lab\dataset\changed_dataset\dog_0229.jpg;dataset/changed_dataset/dog_0229.jpg;dog
