Абсолютный путь;Относительный путь;Класс
C:\Users\misha\second_lab\dataset\cat\0582.jpg;dataset/random_dataset/0899.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0583.jpg;dataset/random_dataset/6136.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0584.jpg;dataset/random_dataset/6819.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0585.jpg;dataset/random_dataset/6253.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0586.jpg;dataset/random_dataset/4214.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0587.jpg;dataset/random_dataset/0903.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0588.jpg;dataset/random_dataset/1122.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0589.jpg;dataset/random_dataset/5719.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0590.jpg;dataset/random_dataset/7948.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0591.jpg;dataset/random_dataset/4852.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0592.jpg;dataset/random_dataset/5244.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0593.jpg;dataset/random_dataset/5591.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0594.jpg;dataset/random_dataset/7271.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0595.jpg;dataset/random_dataset/0996.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0596.jpg;dataset/random_dataset/6660.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0597.jpg;dataset/random_dataset/8057.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0598.jpg;dataset/random_dataset/5760.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0599.jpg;dataset/random_dataset/4949.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0600.jpg;dataset/random_dataset/9805.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0601.jpg;dataset/random_dataset/1879.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0602.jpg;dataset/random_dataset/5979.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0603.jpg;dataset/random_dataset/8357.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0604.jpg;dataset/random_dataset/4085.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0605.jpg;dataset/random_dataset/6821.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0606.jpg;dataset/random_dataset/8906.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0607.jpg;dataset/random_dataset/3403.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0608.jpg;dataset/random_dataset/2879.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0609.jpg;dataset/random_dataset/4647.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0610.jpg;dataset/random_dataset/4112.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0611.jpg;dataset/random_dataset/7706.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0612.jpg;dataset/random_dataset/1469.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0613.jpg;dataset/random_dataset/4377.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0614.jpg;dataset/random_dataset/4686.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0615.jpg;dataset/random_dataset/1647.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0616.jpg;dataset/random_dataset/3206.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0617.jpg;dataset/random_dataset/5926.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0618.jpg;dataset/random_dataset/8319.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0619.jpg;dataset/random_dataset/3413.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0620.jpg;dataset/random_dataset/3595.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0621.jpg;dataset/random_dataset/4151.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0622.jpg;dataset/random_dataset/0036.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0623.jpg;dataset/random_dataset/7147.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0624.jpg;dataset/random_dataset/2185.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0625.jpg;dataset/random_dataset/0965.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0626.jpg;dataset/random_dataset/5953.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0627.jpg;dataset/random_dataset/5497.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0628.jpg;dataset/random_dataset/3146.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0629.jpg;dataset/random_dataset/6095.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0630.jpg;dataset/random_dataset/9875.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0631.jpg;dataset/random_dataset/7957.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0632.jpg;dataset/random_dataset/5164.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0633.jpg;dataset/random_dataset/3108.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0634.jpg;dataset/random_dataset/3951.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0635.jpg;dataset/random_dataset/7712.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0636.jpg;dataset/random_dataset/3971.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0637.jpg;dataset/random_dataset/6990.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0638.jpg;dataset/random_dataset/9134.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0639.jpg;dataset/random_dataset/1760.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0640.jpg;dataset/random_dataset/5767.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0641.jpg;dataset/random_dataset/6881.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0642.jpg;dataset/random_dataset/8324.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0643.jpg;dataset/random_dataset/9411.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0644.jpg;dataset/random_dataset/0403.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0645.jpg;dataset/random_dataset/5420.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0646.jpg;dataset/random_dataset/0762.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0647.jpg;dataset/random_dataset/7895.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0648.jpg;dataset/random_dataset/7619.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0649.jpg;dataset/random_dataset/0727.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0650.jpg;dataset/random_dataset/7472.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0651.jpg;dataset/random_dataset/6331.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0652.jpg;dataset/random_dataset/5970.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0653.jpg;dataset/random_dataset/1835.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0654.jpg;dataset/random_dataset/8383.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0655.jpg;dataset/random_dataset/9586.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0656.jpg;dataset/random_dataset/2110.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0657.jpg;dataset/random_dataset/0317.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0658.jpg;dataset/random_dataset/3615.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0659.jpg;dataset/random_dataset/3288.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0660.jpg;dataset/random_dataset/9275.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0661.jpg;dataset/random_dataset/0652.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0662.jpg;dataset/random_dataset/7467.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0663.jpg;dataset/random_dataset/9124.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0664.jpg;dataset/random_dataset/9131.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0665.jpg;dataset/random_dataset/7525.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0666.jpg;dataset/random_dataset/6545.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0667.jpg;dataset/random_dataset/3249.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0668.jpg;dataset/random_dataset/2361.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0669.jpg;dataset/random_dataset/3477.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0670.jpg;dataset/random_dataset/0056.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0671.jpg;dataset/random_dataset/6738.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0672.jpg;dataset/random_dataset/2033.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0673.jpg;dataset/random_dataset/6928.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0674.jpg;dataset/random_dataset/3227.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0675.jpg;dataset/random_dataset/8801.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0676.jpg;dataset/random_dataset/1911.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0677.jpg;dataset/random_dataset/8977.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0678.jpg;dataset/random_dataset/0861.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0679.jpg;dataset/random_dataset/2053.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0680.jpg;dataset/random_dataset/7681.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0681.jpg;dataset/random_dataset/4855.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0682.jpg;dataset/random_dataset/3505.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0683.jpg;dataset/random_dataset/9706.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0684.jpg;dataset/random_dataset/5828.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0685.jpg;dataset/random_dataset/3719.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0686.jpg;dataset/random_dataset/3635.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0687.jpg;dataset/random_dataset/8268.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0688.jpg;dataset/random_dataset/3734.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0689.jpg;dataset/random_dataset/9036.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0690.jpg;dataset/random_dataset/8303.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0691.jpg;dataset/random_dataset/5644.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0692.jpg;dataset/random_dataset/3280.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0693.jpg;dataset/random_dataset/1932.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0694.jpg;dataset/random_dataset/8660.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0695.jpg;dataset/random_dataset/4543.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0696.jpg;dataset/random_dataset/1709.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0697.jpg;dataset/random_dataset/8133.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0698.jpg;dataset/random_dataset/9272.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0699.jpg;dataset/random_dataset/9357.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0700.jpg;dataset/random_dataset/6876.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0701.jpg;dataset/random_dataset/8680.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0702.jpg;dataset/random_dataset/8641.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0703.jpg;dataset/random_dataset/7734.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0704.jpg;dataset/random_dataset/7962.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0705.jpg;dataset/random_dataset/7799.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0706.jpg;dataset/random_dataset/7210.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0707.jpg;dataset/random_dataset/3037.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0708.jpg;dataset/random_dataset/0252.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0709.jpg;dataset/random_dataset/7235.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0710.jpg;dataset/random_dataset/4230.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0711.jpg;dataset/random_dataset/1258.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0712.jpg;dataset/random_dataset/5918.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0713.jpg;dataset/random_dataset/8055.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0714.jpg;dataset/random_dataset/1577.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0715.jpg;dataset/random_dataset/8553.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0716.jpg;dataset/random_dataset/0231.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0717.jpg;dataset/random_dataset/5229.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0718.jpg;dataset/random_dataset/7576.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0719.jpg;dataset/random_dataset/6809.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0720.jpg;dataset/random_dataset/0594.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0721.jpg;dataset/random_dataset/3553.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0722.jpg;dataset/random_dataset/2147.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0723.jpg;dataset/random_dataset/4973.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0724.jpg;dataset/random_dataset/8909.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0725.jpg;dataset/random_dataset/2173.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0726.jpg;dataset/random_dataset/3035.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0727.jpg;dataset/random_dataset/9273.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0728.jpg;dataset/random_dataset/3014.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0729.jpg;dataset/random_dataset/6236.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0730.jpg;dataset/random_dataset/4470.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0731.jpg;dataset/random_dataset/4444.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0732.jpg;dataset/random_dataset/8603.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0733.jpg;dataset/random_dataset/9588.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0734.jpg;dataset/random_dataset/8689.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0735.jpg;dataset/random_dataset/5671.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0736.jpg;dataset/random_dataset/8697.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0737.jpg;dataset/random_dataset/9785.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0738.jpg;dataset/random_dataset/2993.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0739.jpg;dataset/random_dataset/5860.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0740.jpg;dataset/random_dataset/7581.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0741.jpg;dataset/random_dataset/6416.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0742.jpg;dataset/random_dataset/0831.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0743.jpg;dataset/random_dataset/2248.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0744.jpg;dataset/random_dataset/9726.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0745.jpg;dataset/random_dataset/8116.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0746.jpg;dataset/random_dataset/3109.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0747.jpg;dataset/random_dataset/6336.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0748.jpg;dataset/random_dataset/2418.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0749.jpg;dataset/random_dataset/2870.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0750.jpg;dataset/random_dataset/4735.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0751.jpg;dataset/random_dataset/7488.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0752.jpg;dataset/random_dataset/2064.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0753.jpg;dataset/random_dataset/6751.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0754.jpg;dataset/random_dataset/2268.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0755.jpg;dataset/random_dataset/1928.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0756.jpg;dataset/random_dataset/8827.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0757.jpg;dataset/random_dataset/0446.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0758.jpg;dataset/random_dataset/4200.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0759.jpg;dataset/random_dataset/9500.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0760.jpg;dataset/random_dataset/2217.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0761.jpg;dataset/random_dataset/1196.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0762.jpg;dataset/random_dataset/5663.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0763.jpg;dataset/random_dataset/4907.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0764.jpg;dataset/random_dataset/1969.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0765.jpg;dataset/random_dataset/9713.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0766.jpg;dataset/random_dataset/6874.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0767.jpg;dataset/random_dataset/6247.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0768.jpg;dataset/random_dataset/6900.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0769.jpg;dataset/random_dataset/0897.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0770.jpg;dataset/random_dataset/5962.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0771.jpg;dataset/random_dataset/4935.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0772.jpg;dataset/random_dataset/6283.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0773.jpg;dataset/random_dataset/7609.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0774.jpg;dataset/random_dataset/4010.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0775.jpg;dataset/random_dataset/2736.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0776.jpg;dataset/random_dataset/8632.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0777.jpg;dataset/random_dataset/7005.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0778.jpg;dataset/random_dataset/5454.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0779.jpg;dataset/random_dataset/1831.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0780.jpg;dataset/random_dataset/8427.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0781.jpg;dataset/random_dataset/3412.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0782.jpg;dataset/random_dataset/1706.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0783.jpg;dataset/random_dataset/6407.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0784.jpg;dataset/random_dataset/2390.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0785.jpg;dataset/random_dataset/1528.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0786.jpg;dataset/random_dataset/3870.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0787.jpg;dataset/random_dataset/8147.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0788.jpg;dataset/random_dataset/9807.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0789.jpg;dataset/random_dataset/0695.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0790.jpg;dataset/random_dataset/9502.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0791.jpg;dataset/random_dataset/9689.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0792.jpg;dataset/random_dataset/9645.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0793.jpg;dataset/random_dataset/7326.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0794.jpg;dataset/random_dataset/9982.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0795.jpg;dataset/random_dataset/8957.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0796.jpg;dataset/random_dataset/9319.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0797.jpg;dataset/random_dataset/5919.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0798.jpg;dataset/random_dataset/9347.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0799.jpg;dataset/random_dataset/6109.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0800.jpg;dataset/random_dataset/2289.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0801.jpg;dataset/random_dataset/3493.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0802.jpg;dataset/random_dataset/7545.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0803.jpg;dataset/random_dataset/9095.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0804.jpg;dataset/random_dataset/0526.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0805.jpg;dataset/random_dataset/3579.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0806.jpg;dataset/random_dataset/0599.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0807.jpg;dataset/random_dataset/0322.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0808.jpg;dataset/random_dataset/6716.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0809.jpg;dataset/random_dataset/7729.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0810.jpg;dataset/random_dataset/2739.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0811.jpg;dataset/random_dataset/8239.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0812.jpg;dataset/random_dataset/7023.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0813.jpg;dataset/random_dataset/9811.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0814.jpg;dataset/random_dataset/0162.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0815.jpg;dataset/random_dataset/1563.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0816.jpg;dataset/random_dataset/8753.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0817.jpg;dataset/random_dataset/7526.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0818.jpg;dataset/random_dataset/2019.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0819.jpg;dataset/random_dataset/3724.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0820.jpg;dataset/random_dataset/4990.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0821.jpg;dataset/random_dataset/3320.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0822.jpg;dataset/random_dataset/2039.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0823.jpg;dataset/random_dataset/0123.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0824.jpg;dataset/random_dataset/7011.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0825.jpg;dataset/random_dataset/3079.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0826.jpg;dataset/random_dataset/0852.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0827.jpg;dataset/random_dataset/6240.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0828.jpg;dataset/random_dataset/5945.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0829.jpg;dataset/random_dataset/8982.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0830.jpg;dataset/random_dataset/2436.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0831.jpg;dataset/random_dataset/0396.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0832.jpg;dataset/random_dataset/8857.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0833.jpg;dataset/random_dataset/8017.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0834.jpg;dataset/random_dataset/6565.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0835.jpg;dataset/random_dataset/5451.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0836.jpg;dataset/random_dataset/2711.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0837.jpg;dataset/random_dataset/8202.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0838.jpg;dataset/random_dataset/7884.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0839.jpg;dataset/random_dataset/3311.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0840.jpg;dataset/random_dataset/5694.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0841.jpg;dataset/random_dataset/9348.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0842.jpg;dataset/random_dataset/3349.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0843.jpg;dataset/random_dataset/6802.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0844.jpg;dataset/random_dataset/3430.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0845.jpg;dataset/random_dataset/5924.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0846.jpg;dataset/random_dataset/5668.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0847.jpg;dataset/random_dataset/1743.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0848.jpg;dataset/random_dataset/5493.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0849.jpg;dataset/random_dataset/8079.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0850.jpg;dataset/random_dataset/5418.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0851.jpg;dataset/random_dataset/3831.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0852.jpg;dataset/random_dataset/2662.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0853.jpg;dataset/random_dataset/5785.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0854.jpg;dataset/random_dataset/3238.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0855.jpg;dataset/random_dataset/4886.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0856.jpg;dataset/random_dataset/4557.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0857.jpg;dataset/random_dataset/6302.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0858.jpg;dataset/random_dataset/1299.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0859.jpg;dataset/random_dataset/9355.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0860.jpg;dataset/random_dataset/5529.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0861.jpg;dataset/random_dataset/3534.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0862.jpg;dataset/random_dataset/8027.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0863.jpg;dataset/random_dataset/7529.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0864.jpg;dataset/random_dataset/6663.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0865.jpg;dataset/random_dataset/2454.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0866.jpg;dataset/random_dataset/4965.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0867.jpg;dataset/random_dataset/8473.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0868.jpg;dataset/random_dataset/0371.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0869.jpg;dataset/random_dataset/7053.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0870.jpg;dataset/random_dataset/4288.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0871.jpg;dataset/random_dataset/7201.jpg;cat
C:\Users\misha\second_lab\dataset\cat\0872.jpg;dataset/random_dataset/3325.jpg;cat
